,trade_date,ts_code,close,open,high,low,Z_close,Z_open,Z_high,Z_low,signal,reward
319,2018-04-26,000001.SH,3075.0301,3119.4962,3121.9334,3067.9286,-1.6794686406671575,-1.3024100016600575,-1.2817433069198387,-1.7396871425125822,2.0,1.952708612510845
320,2018-04-27,000001.SH,3082.2316,3082.4148,3088.0347,3049.9139,-1.607532887606682,-1.6059861604311634,-1.5585382780419714,-1.8803858616256413,1.0,-2.571708109150528
321,2018-05-02,000001.SH,3081.1773,3087.4086,3097.6039,3064.763,-1.6074592624574249,-1.555044294289229,-1.4692858931586197,-1.7455291695399215,2.0,2.4793550471762904
322,2018-05-03,000001.SH,3100.8586,3074.5165,3105.6598,3056.1573,-1.4356249999252038,-1.6566020208326893,-1.395348982721526,-1.810612571329605,0.0,-2.372055920253824
323,2018-05-04,000001.SH,3091.0334,3093.1169,3104.0925,3086.7845,-1.5104607777156138,-1.4930387987689635,-1.4012621382809178,-1.545989573658215,0.0,-2.3367524919012617
324,2018-05-07,000001.SH,3136.6448,3094.8989,3136.8363,3091.6579,-1.1296100114515404,-1.4787801687493496,-1.1280082712777149,-1.5058884711168203,1.0,-1.1919487982828159
325,2018-05-08,000001.SH,3161.4976,3135.2957,3169.7014,3134.0621,-0.9234885926191136,-1.1428497630255887,-0.8548067348232825,-1.153177408723551,2.0,0.9180661990697114
326,2018-05-09,000001.SH,3159.1502,3160.1382,3165.3733,3145.6574,-0.944337246428142,-0.936060597502709,-0.8922052485254375,-1.0573687936154907,2.0,0.27951242710777535
327,2018-05-10,000001.SH,3174.4127,3169.0498,3176.1376,3155.5331,-0.8177716322494623,-0.8627279394277542,-0.8033120797215685,-0.9760362086919198,1.0,0.6341393480438162
328,2018-05-11,000001.SH,3163.2632,3179.7967,3180.7564,3162.2121,-0.9117705831491758,-0.7731352240239806,-0.7650880256599019,-0.9205841813574468,0.0,-0.949658567772671
329,2018-05-14,000001.SH,3174.032,3167.0418,3183.8159,3163.476,-0.8232736098241804,-0.8819436947065065,-0.7411554667838999,-0.9118721357630404,0.0,-1.25419025391047
330,2018-05-15,000001.SH,3192.1183,3180.4245,3192.8069,3164.5181,-0.6745298630478502,-0.7728482839360654,-0.6687402938211129,-0.9065851470615108,1.0,-0.6964466197884933
331,2018-05-16,000001.SH,3169.5652,3180.2259,3191.9481,3166.8113,-0.8668362257136057,-0.7770715045672112,-0.6783687914036958,-0.8900244840423338,2.0,-0.06895211052923012
332,2018-05-17,000001.SH,3154.2825,3170.0064,3172.7664,3148.6213,-0.9993156204659877,-0.8666412368985489,-0.8433530387641109,-1.0470834274510208,1.0,-0.011669848848350206
333,2018-05-18,000001.SH,3193.3034,3151.0818,3193.4531,3144.776,-0.6769305206959854,-1.0347842541255772,-0.6756617221688203,-1.088229743454744,2.0,-1.677599804641161
334,2018-05-21,000001.SH,3213.8404,3206.1756,3219.7398,3203.3362,-0.5098124775989177,-0.5750915320961367,-0.459568863401433,-0.5992739435536298,2.0,-2.4993724346112467
335,2018-05-22,000001.SH,3214.3497,3211.247,3214.5888,3192.2277,-0.5143191227301004,-0.5409189999059004,-0.5122692852876384,-0.7039740951357426,2.0,-2.96947871757699
336,2018-05-23,000001.SH,3168.9642,3205.437,3205.437,3168.9642,-0.9116534108743032,-0.5973874811275928,-0.5973874811275928,-0.9116534108743032,0.0,4.024053032849029
337,2018-05-24,000001.SH,3154.6506,3167.9391,3173.5309,3152.0692,-1.040836508543736,-0.9259595731457434,-0.877619365646138,-1.0631522944515797,2.0,-1.9249243275943018
338,2018-05-25,000001.SH,3141.3032,3148.41,3156.7261,3131.0675,-1.1607916360987909,-1.0992050452186597,-1.0271388201358853,-1.2494928614423693,1.0,2.106323260995624
339,2018-05-28,000001.SH,3135.0821,3136.8092,3149.6646,3115.9585,-1.2166820420120008,-1.2017002161995916,-1.090185327919332,-1.3825707827370173,0.0,1.4000016139928184
340,2018-05-29,000001.SH,3120.4605,3129.621,3143.2076,3112.1531,-1.3451222009513626,-1.2655966839599608,-1.1476466387489577,-1.4172416572970192,2.0,-0.25035095781535954
341,2018-05-30,000001.SH,3041.4434,3081.1418,3085.397,3041.0002,-2.0232312596212947,-1.679646453294563,-1.642818216693553,-2.027067101523338,1.0,-2.4244048072701307
342,2018-05-31,000001.SH,3095.4737,3061.8291,3098.0764,3054.2685,-1.5561816984158416,-1.8474482994505304,-1.533649714605276,-1.912901604402374,2.0,0.40285758525422377
343,2018-06-01,000001.SH,3075.1372,3084.7536,3102.088,3059.7857,-1.7321638428860815,-1.648915827758747,-1.498854017369901,-1.8650599270992287,1.0,0.2598062941711943
344,2018-06-04,000001.SH,3091.1909,3083.4265,3098.402,3076.9936,-1.596966780885965,-1.6642991841124517,-1.5344325615120904,-1.7200849005510277,1.0,1.2424920117356741
345,2018-06-05,000001.SH,3114.2055,3088.0076,3114.7687,3080.0457,-1.4030421034596836,-1.63086707999462,-1.3981443434566114,-1.700106205293726,0.0,1.1047344178153895
346,2018-06-06,000001.SH,3115.1803,3109.1746,3117.5251,3103.5329,-1.395325516529447,-1.4475719089021932,-1.3749270049761553,-1.496651695080207,2.0,-2.1478274708529588
347,2018-06-07,000001.SH,3109.4988,3121.1842,3128.7154,3105.5779,-1.444691777944885,-1.3430378647753891,-1.2775222683163827,-1.4788005656754055,0.0,2.1012743275540036
348,2018-06-08,000001.SH,3067.1478,3100.6038,3100.6848,3053.2879,-1.8063976927219976,-1.5161578661735284,-1.5154551693194376,-1.9266360646725975,1.0,1.4752142038932825
349,2018-06-11,000001.SH,3052.7831,3057.3393,3063.6102,3037.9138,-1.9236283917196173,-1.8842183147727516,-1.8299764791364528,-2.0522444000480604,1.0,4.748486716923983
350,2018-06-12,000001.SH,3079.8018,3053.0279,3081.4473,3034.1012,-1.6866800894923706,-1.917944641659728,-1.6724667765050472,-2.081427541032097,0.0,5.327303854423359
351,2018-06-13,000001.SH,3049.7965,3071.4636,3071.4636,3044.1198,-1.9394985090076136,-1.7528187547103145,-1.7528187547103145,-1.988407913645035,1.0,5.704859324220479
352,2018-06-14,000001.SH,3044.1597,3038.0704,3066.0469,3032.4062,-1.9792519795304484,-2.0315358407291417,-1.79132441366442,-2.0801697143437843,0.0,5.071987517606258
353,2018-06-15,000001.SH,3021.9008,3037.4522,3048.7967,3008.7324,-2.1519138130813475,-2.019275552578939,-1.9225180422409944,-2.264227409902205,2.0,-5.42685147705707
354,2018-06-19,000001.SH,2907.8221,2982.6504,2984.9706,2871.3548,-3.064438935038284,-2.4369253345804225,-2.417468029579742,-3.3702554071748523,2.0,-2.2262797318309047
355,2018-06-20,000001.SH,2915.7314,2889.984,2925.5611,2872.1629,-2.943241213261379,-3.155780948051318,-2.8620989685662024,-3.3028906316568456,0.0,3.517261569429897
356,2018-06-21,000001.SH,2875.8099,2912.0032,2940.5863,2872.6189,-3.204077933208928,-2.9108064353660525,-2.679199796844761,-3.2299343582825384,0.0,3.091765557939008
357,2018-06-22,000001.SH,2889.7603,2855.5849,2891.9685,2837.1444,-3.0308861008184174,-3.303165427175967,-3.01329311848426,-3.4500830029086957,0.0,1.4652495572037627
358,2018-06-25,000001.SH,2859.3364,2903.4495,2908.624,2857.8709,-3.204860218982256,-2.8598478406653998,-2.819377627699173,-3.216322021494966,0.0,2.9300294991523312
359,2018-06-26,000001.SH,2844.5081,2829.9947,2850.24,2803.7851,-3.248663760546627,-3.3600071264181994,-3.2046899819117622,-3.5610809672926758,0.0,2.0256683396331354
360,2018-06-27,000001.SH,2813.1775,2842.3958,2854.2579,2798.7997,-3.4063002576134016,-3.186865568893392,-3.0977790641663647,-3.514280121858704,0.0,1.9213682748422278
361,2018-06-28,000001.SH,2786.8966,2799.9039,2825.9872,2782.4464,-3.509337442018814,-3.413925467667275,-3.2225975863542,-3.541980832135075,0.0,1.9022844263400396
362,2018-06-29,000001.SH,2847.4181,2789.8111,2848.3721,2782.3811,-3.006203580812054,-3.421761031192485,-2.999321746874113,-3.475358542889441,0.0,3.5186121771158096
363,2018-07-02,000001.SH,2775.557,2841.5795,2845.6801,2756.815,-3.4339871761829297,-2.9685263318554678,-2.939616964014969,-3.5661189061898995,1.0,-1.4250292824107058
364,2018-07-03,000001.SH,2786.8878,2774.5701,2786.8878,2722.4485,-3.275787231406578,-3.3608555742228865,-3.275787231406578,-3.7208171041298073,1.0,-1.4617524250527758
365,2018-07-04,000001.SH,2759.126,2776.6324,2793.179,2754.1552,-3.38012554311967,-3.261897509630433,-3.150151406551955,-3.4136954323526547,1.0,-0.6757610924618795
366,2018-07-05,000001.SH,2733.8819,2755.3394,2777.5227,2727.9399,-3.45474520179661,-3.3132640505985456,-3.166997299049108,-3.4939240903166566,1.0,-3.795946708597775
367,2018-07-06,000001.SH,2747.2285,2731.3532,2768.8737,2691.0208,-3.28326420546569,-3.385696814008726,-3.143602322009271,-3.64593460106164,0.0,-3.0559962522229256
368,2018-07-09,000001.SH,2815.1095,2752.4466,2815.79,2752.4466,-2.7931016800929407,-3.191292463243093,-2.788777449520566,-3.191292463243093,1.0,0.037927476710941654
369,2018-07-10,000001.SH,2827.6252,2819.7121,2828.4926,2800.6251,-2.6666957094502357,-2.7162768767955434,-2.661260835057731,-2.8358704294007078,2.0,-1.0927319133384295
370,2018-07-11,000001.SH,2777.7711,2780.7043,2794.3596,2752.435,-2.918589934097509,-2.900521928810886,-2.8164076397782862,-3.0746559332596552,2.0,0.2913224743392506
371,2018-07-12,000001.SH,2837.6586,2771.0408,2844.1932,2771.0408,-2.5093238322846405,-2.9145726576501203,-2.4695726100252258,-2.9145726576501203,1.0,2.294610070429204
372,2018-07-13,000001.SH,2831.1837,2831.4284,2835.4627,2818.8484,-2.508884210990698,-2.507414018946597,-2.483175376676379,-2.5829964297140964,2.0,-0.11751747511120625
373,2018-07-16,000001.SH,2814.0418,2827.0823,2837.5092,2804.4929,-2.568263434699438,-2.4909450713313834,-2.4291229906594487,-2.6248797699599886,0.0,-1.6169127267405825
374,2018-07-17,000001.SH,2798.1259,2806.8853,2806.9194,2774.7624,-2.6165284652606418,-2.5653048449399614,-2.5651054333988794,-2.753154610129267,1.0,-3.8395663325942575
375,2018-07-18,000001.SH,2787.257,2801.7774,2818.3953,2786.0404,-2.632950499284795,-2.5492186409448774,-2.4533915529371813,-2.639966020817009,1.0,-4.175779269726454
376,2018-07-19,000001.SH,2772.5454,2791.0156,2805.0106,2764.4858,-2.6690312263822444,-2.564044464462453,-2.484495259090153,-2.7148429288201577,1.0,-3.9559316143209067
377,2018-07-20,000001.SH,2829.2712,2769.7537,2837.8623,2753.8397,-2.3132344238375464,-2.64793172115734,-2.2649222811735576,-2.737424270231936,1.0,-1.566573045383568
378,2018-07-23,000001.SH,2859.5424,2815.2008,2863.5711,2809.6163,-2.116491819540916,-2.363632232423581,-2.0940376324709757,-2.3947577586955973,1.0,-0.3324692790007244
379,2018-07-24,000001.SH,2905.5618,2862.267,2911.4646,2862.267,-1.8405395933987896,-2.0802118078633183,-1.8078627558215012,-2.0802118078633183,2.0,-1.0531216527557508
380,2018-07-25,000001.SH,2903.6467,2911.4529,2912.3134,2894.039,-1.831749149188296,-1.7888257552747906,-1.7840941854376662,-1.8845783223715016,1.0,2.7246083347536643
381,2018-07-26,000001.SH,2882.2254,2905.7941,2915.2974,2875.7006,-1.9290257518219147,-1.800370012429825,-1.7484938339318674,-1.9646430310263447,0.0,3.9622681834668327
382,2018-07-27,000001.SH,2873.5938,2879.6901,2889.6936,2864.1098,-1.954507320474364,-1.9214798013455705,-1.8672845045909965,-2.005888156623748,0.0,4.633602007353998
383,2018-07-30,000001.SH,2869.0495,2871.9397,2896.0109,2850.296,-1.9562015553942944,-1.9406637988477269,-1.8112566832904105,-2.0570206396777597,2.0,-5.759593142258435
384,2018-07-31,000001.SH,2876.4009,2866.8985,2884.6799,2854.3197,-1.8950756475219723,-1.9457928577369017,-1.8508880966538357,-2.0129297540843,1.0,3.373205035501148
385,2018-08-01,000001.SH,2824.5337,2882.5061,2897.3997,2823.9293,-2.1431915101861496,-1.836629966295668,-1.7578717121939362,-2.146387613799721,1.0,2.84875694703165
386,2018-08-02,000001.SH,2768.0239,2815.3438,2815.3438,2726.4825,-2.4036849273847603,-2.1563568441138035,-2.1563568441138035,-2.620810382814551,0.0,-0.9522280497650248
387,2018-08-03,000001.SH,2740.4429,2763.3957,2777.6572,2740.4317,-2.505383196623292,-2.3869292357543634,-2.3133290143028526,-2.5054409971688343,0.0,-2.0021216278580445
388,2018-08-06,000001.SH,2705.1565,2736.5256,2760.4744,2692.3216,-2.638905870726693,-2.479283966495392,-2.3574203153209994,-2.704216357116749,1.0,-2.983764525268673
389,2018-08-07,000001.SH,2779.374,2711.7361,2779.374,2696.0391,-2.2293349395238,-2.5700846766403256,-2.2293349395238,-2.6491638411844374,1.0,-0.05722871409172825
390,2018-08-08,000001.SH,2744.0696,2771.1286,2779.9124,2741.067,-2.3700511489967644,-2.235265309762796,-2.191511591788616,-2.3850076500087707,0.0,0.7584355732084935
391,2018-08-09,000001.SH,2794.3818,2729.5787,2801.6592,2726.2153,-2.091724176776117,-2.4117280834135277,-2.0557876794455403,-2.4283368743445832,0.0,3.191764990739643
392,2018-08-10,000001.SH,2795.3099,2791.4018,2806.1149,2777.5061,-2.06024523493815,-2.079384482588007,-2.007329605640872,-2.14743628360848,2.0,-4.567593131623793
393,2018-08-13,000001.SH,2785.872,2769.0166,2789.7983,2742.5599,-2.079035503863404,-2.1608839572664893,-2.059969709957798,-2.2893555436512325,0.0,3.1374808318544445
394,2018-08-14,000001.SH,2780.9646,2780.7357,2789.4437,2766.5693,-2.07560991566467,-2.0767119971987777,-2.034785714983724,-2.144918759299302,0.0,1.695030566012956
395,2018-08-15,000001.SH,2723.2576,2777.2493,2777.7032,2721.2404,-2.318106308365787,-2.060932326530747,-2.058770304028123,-2.3277146621712346,2.0,-0.367453453540334
396,2018-08-16,000001.SH,2705.1917,2691.426,2732.9489,2672.7407,-2.366856649024486,-2.431701053787772,-2.236104190966015,-2.5197196185046726,2.0,0.6679891779943103
397,2018-08-17,000001.SH,2668.966,2723.8871,2730.3326,2665.5918,-2.4950065318835826,-2.239475140410654,-2.2094861637925813,-2.51070567157867,1.0,-2.265476592807869
398,2018-08-20,000001.SH,2698.4658,2673.0662,2698.4658,2653.1119,-2.322145002828072,-2.4390653482469,-2.322145002828072,-2.530919694322861,1.0,-3.054817296554213
399,2018-08-21,000001.SH,2733.8264,2700.3416,2739.1732,2696.2923,-2.130437506096678,-2.2831927526134463,-2.1060457894946407,-2.301665367642366,2.0,1.5643059705620077
400,2018-08-22,000001.SH,2714.6082,2731.9576,2731.9576,2709.0615,-2.1879208954447598,-2.1095353885455355,-2.1095353885455355,-2.212981179438324,1.0,-2.014526442526754
401,2018-08-23,000001.SH,2724.6244,2714.867,2736.0101,2700.8042,-2.114439668599901,-2.1581307981485782,-2.063457430124245,-2.2211004024096668,2.0,0.4310110285292934
402,2018-08-24,000001.SH,2729.4308,2717.0812,2748.8243,2705.3237,-2.0660267110137496,-2.120857456330708,-1.979921893100259,-2.173059348542937,2.0,-0.20310186834558985
403,2018-08-27,000001.SH,2780.899,2736.3185,2780.899,2736.3185,-1.817379189614331,-2.014020170460537,-1.817379189614331,-2.014020170460537,0.0,2.163494610915395
404,2018-08-28,000001.SH,2777.9808,2782.2927,2791.3898,2769.4013,-1.810091843145729,-1.7911932480858583,-1.751321634848274,-1.8476948711185828,1.0,0.9863423102132285
405,2018-08-29,000001.SH,2769.2947,2774.8646,2778.5393,2762.35,-1.827571437449028,-1.8033171498835023,-1.7873155644839371,-1.857812330617004,2.0,-2.3944749686625855
406,2018-08-30,000001.SH,2737.7367,2769.3322,2780.5271,2736.346,-1.941411459995571,-1.804819334092425,-1.7564220879569583,-1.9474236664646407,0.0,1.685472529188059
407,2018-08-31,000001.SH,2725.2499,2730.1132,2744.6311,2710.5368,-1.9710010574674368,-1.950131924645217,-1.8878334887272783,-2.034137125184131,0.0,0.8420952515217017
408,2018-09-03,000001.SH,2720.7344,2716.4037,2722.8524,2692.3644,-1.966120611819256,-1.984567275116192,-1.957098968005804,-2.086962932398853,1.0,1.8836789066951853
409,2018-09-04,000001.SH,2750.5804,2720.6477,2756.6071,2712.376,-1.8185654770264728,-1.9452545961695584,-1.7930576773846203,-1.9802642807892503,0.0,3.118639978675042
410,2018-09-05,000001.SH,2704.3368,2741.3801,2745.4673,2704.3368,-1.989463099903957,-1.8337969662041704,-1.8166214278029544,-1.989463099903957,2.0,-1.8324180275918311
411,2018-09-06,000001.SH,2691.5929,2697.5777,2719.4055,2683.7445,-2.017653041830913,-1.992678699393514,-1.901592121420134,-2.0504041160833024,2.0,-0.23620916818438698
412,2018-09-07,000001.SH,2702.3007,2696.6775,2728.5464,2683.7193,-1.9494781251385276,-1.972793856726236,-1.8406543777115203,-2.02652303460713,0.0,0.7644449042995105
413,2018-09-10,000001.SH,2669.4845,2698.0107,2703.4285,2667.3168,-2.0590506754837192,-1.9416307725256523,-1.919329956074592,-2.067973389467433,1.0,0.6628957763193721
414,2018-09-11,000001.SH,2664.7997,2668.4872,2680.5727,2652.7044,-2.0520255388673445,-2.0369567153334844,-1.987569795518307,-2.101452505996591,2.0,1.268403961093223
415,2018-09-12,000001.SH,2656.1101,2659.744,2672.0735,2647.1701,-2.0610525162593745,-2.046309686155861,-1.9962885728172288,-2.0973223368723253,1.0,-2.813896908866842
416,2018-09-13,000001.SH,2686.5784,2679.2077,2689.0624,2653.1894,-1.9150327430078984,-1.944761195749999,-1.9050139555641847,-2.049701540897651,0.0,-1.5880943582365026
417,2018-09-14,000001.SH,2681.6431,2688.7787,2694.9201,2675.2896,-1.9126608184364255,-1.8840456370201475,-1.8594173962064908,-1.93813962261944,0.0,-4.3198030341919935
418,2018-09-17,000001.SH,2651.7886,2671.2907,2671.2907,2647.9153,-2.00767739137704,-1.9299744429660868,-1.9299744429660868,-2.023109925826156,2.0,4.825397120645292
419,2018-09-18,000001.SH,2699.9501,2644.2961,2700.1934,2644.2961,-1.7960900277760363,-2.016707630458965,-1.795125564076522,-2.016707630458965,1.0,-3.9579694454352943
420,2018-09-19,000001.SH,2730.8503,2694.7992,2746.0796,2690.9942,-1.6568074278153022,-1.799132148718914,-1.5966842728475656,-1.8141537586847185,1.0,-2.2309717965865783
421,2018-09-20,000001.SH,2729.2438,2732.1697,2743.9645,2724.0835,-1.6466438489113044,-1.6351372958305717,-1.5887524254397043,-1.6669375246563778,0.0,-3.3747919478648303
422,2018-09-21,000001.SH,2797.4848,2733.8742,2797.4851,2722.0319,-1.3663387120412132,-1.6159757192278972,-1.3663375347043845,-1.6624503056994435,2.0,-2.9430957122626777
423,2018-09-25,000001.SH,2781.1385,2775.0663,2790.0321,2771.1595,-1.4178595281666029,-1.4416353010256728,-1.3830365293359617,-1.4569324238816077,0.0,2.1619024007614174
424,2018-09-26,000001.SH,2806.8133,2785.3165,2827.3413,2783.3419,-1.306170938130443,-1.3901884568498484,-1.225939851444425,-1.3979059307279764,1.0,2.885001293103462
425,2018-09-27,000001.SH,2791.7748,2805.793,2810.5062,2786.3217,-1.3531275556555018,-1.2984646546330312,-1.280085890947316,-1.3743915029216018,0.0,7.461823210095608
426,2018-09-28,000001.SH,2821.3501,2794.2644,2821.7553,2791.8363,-1.2275866031778428,-1.3330475732804503,-1.2260089151326552,-1.3425016313814466,1.0,7.600531390981935
427,2018-10-08,000001.SH,2716.5104,2768.2075,2771.9384,2710.1781,-1.6197268694522204,-1.419202756432318,-1.404731240365344,-1.6442887663647348,2.0,-5.510600997515047
428,2018-10-09,000001.SH,2721.013,2713.7319,2734.3142,2711.1971,-1.5868647577596455,-1.615009875028814,-1.535448923088967,-1.624808153208471,0.0,6.4197929227093
429,2018-10-10,000001.SH,2725.8367,2723.7242,2743.548,2703.0626,-1.553363958069391,-1.5615027946546864,-1.4851275668678952,-1.6411058176088922,0.0,6.024671250482461
430,2018-10-11,000001.SH,2583.4575,2643.074,2661.2859,2560.3164,-2.075151167635379,-1.8471147600284088,-1.777453235925227,-2.1636671541839623,0.0,3.756163977924931
431,2018-10-12,000001.SH,2606.9125,2574.0415,2615.9169,2536.6653,-1.961699272462416,-2.086631223681234,-1.9274764845473915,-2.228685970879213,0.0,2.1652932348132037
432,2018-10-15,000001.SH,2568.0984,2605.9124,2611.9685,2564.7375,-2.08218371193926,-1.939516059989345,-1.916667126605576,-2.0948639814542123,1.0,-3.3790683409950395
433,2018-10-16,000001.SH,2546.3296,2567.7643,2597.7152,2536.441,-2.135716418001683,-2.0554709808024296,-1.9433433062834875,-2.1727365316626424,1.0,-1.9045413445297754
434,2018-10-17,000001.SH,2561.614,2574.3127,2582.5485,2517.5728,-2.052310533090649,-2.005106629130676,-1.9744923211910008,-2.2160215094175166,1.0,-1.6271421065000347
435,2018-10-18,000001.SH,2486.4186,2544.911,2544.911,2485.6192,-2.297998204752429,-2.082547831276945,-2.082547831276945,-2.300942707432371,2.0,4.668522036072309
436,2018-10-19,000001.SH,2550.4652,2460.0808,2553.3867,2449.197,-2.036823849977135,-2.3675975751538108,-2.026132232418091,-2.407428287866159,0.0,-1.896971579929807
437,2018-10-22,000001.SH,2654.8762,2565.6444,2675.4063,2565.6444,-1.6386367168374725,-1.9640985022636452,-1.563755755106589,-1.9640985022636452,0.0,4.247764924029218
438,2018-10-23,000001.SH,2594.8255,2652.6476,2659.8123,2583.2605,-1.8376207514222969,-1.6276996501166692,-1.6016884586427431,-1.8796070773530325,1.0,1.0319537864877604
439,2018-10-24,000001.SH,2603.2951,2579.9715,2640.4017,2577.7725,-1.7879132490894416,-1.8722265264799076,-1.653775334753014,-1.8801757666050012,2.0,-0.0696537092548577
440,2018-10-25,000001.SH,2603.7995,2540.9347,2606.1007,2531.5349,-1.7676393477041403,-1.993974027315674,-1.7593542443597885,-2.027816507072429,1.0,-0.0936208797950755
441,2018-10-26,000001.SH,2598.8468,2610.8982,2626.116,2580.8452,-1.766909537455175,-1.723701907786573,-1.669141851131675,-1.8314502934040509,2.0,2.9355774992200434
442,2018-10-29,000001.SH,2542.1033,2593.5908,2595.5365,2529.1883,-1.9475686166928772,-1.7640059354145277,-1.7570691466995323,-1.9936130357986797,2.0,4.798962524457595
443,2018-10-30,000001.SH,2568.0481,2538.5737,2586.9188,2521.7836,-1.8351197685795684,-1.939720609715054,-1.7681500900512388,-1.9993065074008047,1.0,-3.5555525614960226
444,2018-10-31,000001.SH,2602.7832,2573.0146,2612.9221,2567.0274,-1.6947147634849136,-1.7999666994686676,-1.6588669623204086,-1.821135460885796,1.0,-1.4814449394018103
445,2018-11-01,000001.SH,2606.2372,2617.0325,2636.7992,2603.6514,-1.6660266362656233,-1.6279867673776844,-1.5583339854867466,-1.6751383323713755,1.0,-1.127871246715384
446,2018-11-02,000001.SH,2676.4762,2649.2512,2676.4762,2628.8697,-1.406274112803498,-1.502044512763056,-1.406274112803498,-1.573741277015608,0.0,2.899510184323695
447,2018-11-05,000001.SH,2665.4306,2665.427,2673.1879,2639.2707,-1.432592825783075,-1.4326054680452005,-1.4053512091202895,-1.524459579387657,2.0,-1.3591184760165964
448,2018-11-06,000001.SH,2659.3564,2660.7193,2660.8627,2635.3207,-1.4413607594724924,-1.4365821855413654,-1.4360793992021452,-1.5256342714222928,0.0,0.1683452432325372
449,2018-11-07,000001.SH,2641.342,2659.8446,2675.6772,2639.2463,-1.4913747172517642,-1.42660925600098,-1.3711897127044057,-1.4987103877598706,0.0,0.344502907991473
450,2018-11-08,000001.SH,2635.6322,2660.0873,2662.3688,2632.3012,-1.4982474584497647,-1.412775285224067,-1.4048012935734733,-1.5098895212102854,1.0,-1.234550101489873
451,2018-11-09,000001.SH,2598.8715,2621.238,2621.238,2598.1609,-1.6115277288747656,-1.5335596978669097,-1.5335596978669097,-1.6140048300230996,2.0,3.035880964103055
452,2018-11-12,000001.SH,2630.5195,2593.2004,2631.1696,2590.2106,-1.4880326593117943,-1.6178957205444384,-1.4857704403379342,-1.628299631155182,1.0,-2.7748169135412226
453,2018-11-13,000001.SH,2654.8795,2600.5004,2666.4853,2597.3477,-1.391477151426976,-1.5804944219880226,-1.3511363469878197,-1.591452947393883,0.0,0.33994009897624355
454,2018-11-14,000001.SH,2632.2425,2648.3091,2658.3072,2627.9565,-1.4573836599211063,-1.4016299901666571,-1.3669349852762658,-1.4722567649070757,0.0,-0.7318018761569345
455,2018-11-15,000001.SH,2668.1704,2632.1379,2668.1704,2631.8875,-1.3216433262145952,-1.4465517920455655,-1.3216433262145952,-1.4474198161861085,2.0,-0.9017121601378908
456,2018-11-16,000001.SH,2679.1097,2669.7799,2695.5689,2657.0341,-1.2733463470131292,-1.3056727917689102,-1.216317534013455,-1.349835196061418,1.0,3.7186457874419987
457,2018-11-19,000001.SH,2703.5116,2681.8988,2703.5116,2674.1781,-1.1795687253976386,-1.2544879859861189,-1.1795687253976386,-1.2812512529031987,1.0,4.723541781733054
458,2018-11-20,000001.SH,2645.8545,2684.2874,2690.8299,2643.3588,-1.368261401340226,-1.235093393741047,-1.2124239701555872,-1.3769088725579917,0.0,2.690068558191683
459,2018-11-21,000001.SH,2651.5053,2619.8211,2653.796,2617.7759,-1.3380301700228194,-1.4478161127765523,-1.3300928808040295,-1.4549027430250656,1.0,1.877001716722948
460,2018-11-22,000001.SH,2645.4339,2655.8964,2658.0011,2634.4827,-1.348393098563328,-1.3121364387712275,-1.3048428290350815,-1.3863432952386203,1.0,2.948117509191961
461,2018-11-23,000001.SH,2579.4831,2640.6674,2642.0356,2577.3511,-1.5637533462832935,-1.351894311284731,-1.3471567310282746,-1.571135688855113,2.0,0.2872787284398326
462,2018-11-26,000001.SH,2575.8101,2580.8424,2594.9966,2568.0352,-1.5630385744924091,-1.5456325003267812,-1.496674955078061,-1.5899309469722591,1.0,-3.0665265269361086
463,2018-11-27,000001.SH,2574.6792,2585.8261,2592.5353,2566.1663,-1.5532932971193438,-1.514794475054807,-1.491622445432636,-1.5826948905985352,2.0,3.4934651722824395
464,2018-11-28,000001.SH,2601.7365,2575.4541,2601.9626,2561.5618,-1.447687987730102,-1.5383845684495858,-1.4469077508833654,-1.5863247911206235,1.0,-1.8475583518930527
465,2018-11-29,000001.SH,2567.4434,2613.7805,2617.5479,2567.4434,-1.5521938391005163,-1.392565863892724,-1.379587441984623,-1.5521938391005163,0.0,-1.469862977310421
466,2018-11-30,000001.SH,2588.1875,2564.5644,2590.2102,2555.3223,-1.4682800479877716,-1.549579197148062,-1.4613189044881243,-1.5813859823055714,0.0,-0.6838801284682727
467,2018-12-03,000001.SH,2654.798,2647.1319,2665.298,2629.1843,-1.229566329761112,-1.2559674906903806,-1.1934055453000012,-1.3177769473755454,1.0,2.6448641290222397
468,2018-12-04,000001.SH,2665.9577,2651.5613,2666.0784,2644.8964,-1.1823055858749243,-1.231953142975797,-1.1818893387477212,-1.2549377782541715,2.0,-2.7444788058715197
469,2018-12-05,000001.SH,2649.8051,2629.8328,2660.3888,2625.9132,-1.2281340900175146,-1.2969957699497603,-1.1916429817376009,-1.3105099991903808,0.0,1.798339809973204
470,2018-12-06,000001.SH,2605.1813,2629.8196,2633.6778,2603.1323,-1.3705324763194486,-1.2856583475326808,-1.2723676024859396,-1.377590880912464,1.0,-1.1080917861647555
471,2018-12-07,000001.SH,2605.8876,2609.3408,2614.5817,2599.2775,-1.3565827527994958,-1.3447022549846108,-1.3266712979018946,-1.3793243485964877,2.0,-0.515899855005264
472,2018-12-10,000001.SH,2584.5822,2589.194,2599.7615,2576.2424,-1.4176746506705578,-1.40183021072964,-1.3655241872516817,-1.4463271204696082,2.0,0.46787109924382175
